Iteration,Function,Gradient,Alpha
1,9.269540598621612e+19,1.1638971951234146e+16,0.1
2,939478174872.6506,12000582168.120695,2.74553079799508e-12
3,939082842865.5474,11996771460.185379,2.7455307311455343e-12
4,189959576157.48,3563500281.7212925,8.646153220628186e-09
5,76395170408.2411,1765027777.7640874,1.2293272092414494e-08
6,25032404714.517277,735841402.7044926,2.431729184116559e-08
7,9258565570.949854,337660585.434217,4.147730427662119e-08
8,3227947686.5507174,151479019.3165064,7.593848388059604e-08
9,1056695626.4084857,66115260.85696288,1.366103948791902e-07
10,335137286.10337436,27458935.73997889,2.4208908943828777e-07
11,123242143.7441539,11375085.527176801,4.135927542879286e-07
12,61014839.702910736,5052457.91578849,6.974439152742895e-07
13,38995432.507021666,2399275.1403535362,1.2120206218249795e-06
14,29908773.049636148,1069847.9804365877,2.2932443139476215e-06
15,27215932.11717193,927658.5198885165,4.018373777730085e-06
16,34095855.07171377,4644983.589768052,5.085321610320299e-06
17,26721104.8555728,1004094.0312407347,9.416361561905742e-07
18,26271055.099041983,184830.94038314687,7.766766313504248e-07
19,26248091.947172113,125967.82429625072,9.042615365325805e-07
20,26222723.55390998,104005.38284354724,1.7595366673182302e-06
21,26168686.172131725,84161.9491866541,9.633728687763366e-06
22,26415321.7498928,775360.7838721838,1.0021810722682902e-05
23,26171519.765228175,235764.50946991696,1.1304492836792543e-06
24,26147330.01230381,40095.72169032052,8.717554786481417e-07
25,26145946.237498835,39558.393223737236,8.725556373839e-07
26,26095665.953017063,39774.62793236288,3.2201765978756537e-05
27,1642063525.159811,115043120.14058548,0.007299703374899357
28,2265635280361661.0,4046461689848.5234,2.0128393993004747e-05
29,1639170315.1343775,115124689.97304305,5.72264528246121e-10
30,1631598097.1264544,114754883.11647913,5.72248247738491e-10
31,241566750.67889035,31028373.081273764,1.7814678297167757e-07
32,76649453.29353616,13563527.047899695,2.441663003304917e-07
33,26330723.780178092,4093905.155236294,4.3378926288899125e-07
34,19990036.732446186,986501.0640609585,6.213084750059477e-07
35,19547551.73398419,132214.01107778953,8.182130710134907e-07
36,19537268.874171264,64483.35598329425,9.302947118704812e-07
37,19532091.97276243,62432.12495904096,1.2668764133396015e-06
38,19447720.737117574,51257.43845743682,3.676337926589634e-05
39,21053738.483328026,1760030.9037940293,4.568462895123983e-05
40,19977189.77654691,1121927.9497233795,1.630246259150958e-06
41,19404112.83426727,85559.48436999354,9.960071620092462e-07
42,19400149.319997665,30848.13205786036,9.304989348109402e-07
43,19399097.857615136,30688.679386035576,1.1116167691509942e-06
44,19313362.522030387,54199.53739995906,9.243828909669511e-05
45,73912335265.45013,1786821712.088931,0.003045779889967535
46,47391648.97953408,5810577.899457358,1.1245499464764927e-07
47,43659185.71636835,5572201.054994693,1.128216901477874e-07
48,44977259.2396796,8792449.448475713,2.750076834439427e-06
49,19544558.088737633,2139246.8508611224,1.0671819945587225e-06
50,17014915.533337187,576499.9507699722,8.586290976673086e-07
51,16835079.634857666,110649.43963260476,1.1723727509451768e-06
52,16824514.775245015,84997.50620639554,1.0786481815841032e-06
53,16806189.588946983,75318.9047628358,2.699216360142931e-06
54,16743327.874389602,116196.15688968534,2.2456095115011827e-05
55,19762308.567176126,2590481.119404552,2.23852407554974e-05
56,16730118.350718575,129164.67015330045,9.856182086666578e-07
57,16721272.84121158,27756.368540042822,9.397576833069079e-07
58,16720520.81049597,25165.479184863983,1.0764102306127458e-06
59,16716867.330628738,25273.573792614887,5.776510719695737e-06
60,30881059.346564446,6179877.91234306,0.002205104892407765
61,7868081772679.844,58006026373.65286,9.48734897617892e-05
62,30499687.185411442,6074914.255986557,1.0107031333020106e-08
63,30129320.717331845,5990587.486051397,1.0105972988074321e-08
64,15840163.24159773,829830.0849144618,7.280359052787585e-07
65,15500034.820040353,148003.3744768024,8.450638893444443e-07
66,15488152.316803185,24459.477876268484,1.0265176396487042e-06
67,15487513.175089035,23960.09246206512,1.09069818774757e-06
68,15472294.417403731,24019.487219199054,2.6586394473975067e-05
69,48904411.50693411,5366170.370508638,0.004598465800612695
70,200393723960846.6,656450780302.9586,0.00022342108049970845
71,60003004.45835002,5639805.757304511,1.8270795966660915e-09
72,59944898.705114305,5638165.30430019,1.8270649398074493e-09
73,353320499.2017033,39034911.17966521,6.281244460144548e-06
74,48862270.786108874,5234513.294100648,8.420961270050226e-07
75,30128962.810288653,4269956.012246272,7.425608212985217e-07
76,65998366.335507855,12206007.207077779,4.0296116326337435e-06
77,15484501.594560493,2087793.9908608114,1.0447485971917131e-06
78,12765477.837683216,792615.6194556296,8.922863434382542e-07
79,12370246.226310456,140245.37319466664,1.4368999891406649e-06
80,12355465.456065653,66852.21847536934,1.2561846321272956e-06
81,12348742.22846122,62064.642665911444,1.566772214059174e-06
82,12304655.607476879,37404.34022519983,1.9677184908336704e-05
83,12492712.851358667,588435.7877830488,2.3673957111164655e-05
84,12341964.47853724,285059.9594870506,1.7545411870895192e-06
85,12291957.843292352,22743.598312673115,1.1843310589960178e-06
86,12291366.056696622,21192.89678614056,1.2265399870321444e-06
87,12287272.45842395,21217.870410917905,9.117941591035565e-06
88,96243898.7043615,15584004.274701837,0.011499588925278964
89,4.455249408566482e+16,37781921540754.055,0.00030550495854629356
90,137033819.2662823,16976951.53091179,1.260210951831461e-10
91,136997501.63736004,16973433.852809787,1.2602104202444558e-10
92,35253702.7876331,4747671.616666853,6.081974825080819e-07
