Iteration,Function,Gradient,Alpha
1,6.564426590146754e+22,1.634030430160604e+18,0.1
2,2.6351167088291417e+20,2.5351475917871376e+16,1.0503112511370023e-13
3,2.0226125901857014e+20,2.076125089275913e+16,1.050214590952536e-13
4,4.664755883174123e+19,6795259462794902.0,5.799915267902734e-13
5,1.8081669245355958e+19,3260366402184500.5,8.615681812751391e-13
6,6.100979798179389e+18,1382625818203534.5,1.6524558597193173e-12
7,2.2765627088989074e+18,634555740384611.9,2.849939174153017e-12
8,8.125382401834432e+17,286337879009193.3,5.2110580633318645e-12
9,2.765441662218784e+17,126728131869394.69,9.407891104296839e-12
10,9.033617049069437e+16,54694249514367.5,1.6820337249920583e-11
11,2.9383523139113936e+16,23554935031763.97,2.9572835723735456e-11
12,9537942114075734.0,10130559603070.287,5.193841775662863e-11
13,3096437990232722.5,4357831734949.859,9.11322214278673e-11
14,1004803151471212.9,1874254761613.598,1.5992772876090588e-10
15,325927496258290.3,806049434447.5735,2.8061866235162546e-10
16,105631705130011.3,346585221749.08844,4.923686933370595e-10
17,34185888934204.68,148979120119.13754,8.637745567855643e-10
18,11035876664408.9,64002987091.51118,1.5149909943700235e-09
19,3547052698020.2705,27469592962.53674,2.6560628317285693e-09
20,1131469901455.8245,11769332101.106564,4.65316132197849e-09
21,356298077603.602,5026935566.771258,8.141267783469633e-09
22,109824548977.66663,2135046468.9799175,1.4211011815667285e-08
23,32757804009.909924,897413306.1400539,2.470196554735952e-08
24,9394403265.771767,369927821.7568765,4.260825479081769e-08
25,2707683662.5701227,147127476.56372672,7.245623617283758e-08
26,981881260.9795262,55335353.698799714,1.200783888994583e-07
27,599195056.4666648,20001150.413607396,1.9097910149161213e-07
28,522910762.9105009,6951098.784602394,2.9186928549602385e-07
29,510125416.23361504,1672593.3161640917,4.4083094287013576e-07
30,509317053.5684976,666691.5588826543,5.677505311523949e-07
31,509319000.1739726,850107.7273537832,5.828819636897603e-07
32,509226112.2328414,248061.44236451542,2.885951702312575e-07
33,509212928.42379224,202002.40601772015,2.606049502763817e-07
34,509183145.4941925,202261.25843539744,7.323760147392484e-07
35,510771615.491156,7105304.801536027,0.00010766116369934992
36,138257081028.24384,3048217992.1188574,3.915758395708127e-05
