Iteration,Function,Gradient,Alpha
1,5.90345560584785e+22,1.514920219469678e+18,0.1
2,66097218068.79722,1796511802.1182566,1.0300878896072699e-13
3,66096885613.19757,1796505366.7626417,1.030087888385716e-13
4,10751315813.677317,505441115.74873066,2.8756220470912315e-08
5,3465883552.375985,233542546.9426639,4.001396396811756e-08
6,827693034.0333259,81608378.93999656,7.438250247130179e-08
7,336664136.6866329,26503617.261359245,1.1432742292129713e-07
8,265351381.77919966,6063505.886010476,1.6921451309695288e-07
9,260648320.52208138,1843156.5860989115,2.1757066189061928e-07
10,259828433.59292924,1599194.4272666273,2.6629759604141616e-07
11,256900755.15268,1018736.3001160374,1.4268865302467332e-06
12,255233990.29200011,2551857.7210219675,3.7859742928256633e-06
13,402299948.4496106,38352720.36697626,3.4861647180940404e-06
14,254145320.61499557,1142326.3967238516,2.1998405978858195e-07
15,253978250.66492218,306762.07020859997,2.1379133947947748e-07
16,253957491.20137286,250481.63919880378,2.6603222468265067e-07
17,253909906.10364702,239621.0755638653,7.787688413454751e-07
18,253535345.76146495,1270024.5909158997,1.500248323641272e-05
19,733205390.2202855,46273163.54287844,1.4326388558847163e-05
20,253042444.25378603,290076.7508970748,3.852864948089157e-07
21,253028959.03666562,194596.5236371968,3.831959801473676e-07
22,253020325.2190422,147644.53859062883,3.2956166949463136e-07
23,253009658.11776274,149226.57616382302,5.345334400159542e-07
24,252983212.96575183,563795.5976894553,3.1617342967051795e-06
25,255920568.17289427,4824015.615732187,2.5292560008203367e-06
26,252902456.14799508,348268.79349464166,2.7446065380954435e-07
27,252884618.85581094,141775.54085949142,2.576913653921534e-07
28,252878596.9543454,141504.0965140571,3.0029742207984765e-07
29,251626835.1157846,459594.86744545505,6.396786856997822e-05
30,22838891079965.49,132813794446.74794,0.0014297180612487686
31,2539409711.6687107,6618851.596878459,5.205678045421789e-09
32,2539180559.1405144,6683128.142593268,5.205421957108077e-09
33,2551101002.602555,1084142.4854563887,-5.360948971003872e-07
34,2551715679.79016,1064026.0796275302,-5.331075030943187e-07
35,2567614660.164837,1081520.9959332081,-1.401259096495302e-05
36,7024535623264.785,50402520568.35194,0.0031987909518949717
37,1.6392621264164192e+19,3252073891229500.5,4.210457234896843e-07
38,3.764081702586155e+16,32813448237096.066,6.701662812241224e-12
39,3.0937737887155612e+16,28255420567977.13,6.698525700621958e-12
40,7161247224353180.0,9093701500996.732,4.821369035387615e-11
41,2916810837729372.0,4474787483624.583,7.08958085973353e-11
42,1012297514681215.2,1938659091262.8115,1.38727136476219e-10
43,371643232949985.75,895384100898.1952,2.4194267638784644e-10
44,124461893767994.08,391648684489.9196,4.457162546017944e-10
45,40843850073641.9,169671242029.40463,7.896442708741892e-10
46,13244579380948.23,72933512491.72568,1.3924236671271193e-09
47,4297307539666.562,31378508239.446815,2.4420347145518465e-09
48,1391509767029.7231,13487981050.002438,4.286004674414707e-09
49,449858942312.5811,5796571606.962549,7.51729764708099e-09
50,144947453621.22287,2489020147.215858,1.3182631874105104e-08
51,46456600263.290474,1067382922.5281507,2.3102750942802425e-08
52,14766455330.513943,456649379.1940095,4.044763470870131e-08
53,4641644614.170989,194562283.0871365,7.06852306060823e-08
